,Restaurant,Week,Day,This Week,Last Week,Last Year,vs. LW,vs. LW %,vs. LY,vs. LY %
388,Butlers Wharf Chophouse Restaurant,This Week,Thursday,0.0,7.0,0.0,-7.0,-1.0,0.0,1.0
385,Butlers Wharf Chophouse Restaurant,This Week,Friday,11.0,19.0,2.0,-8.0,-0.42105263157894735,9.0,4.5
386,Butlers Wharf Chophouse Restaurant,This Week,Saturday,14.0,5.0,0.0,9.0,1.8,14.0,14.0
387,Butlers Wharf Chophouse Restaurant,This Week,Sunday,13.0,0.0,8.0,13.0,13.0,5.0,0.625
87,Butlers Wharf Chophouse Restaurant,This Week,Full Week,40.0,31.0,28.0,9.0,0.2903225806451613,12.0,0.42857142857142855
1721,Butlers Wharf Chophouse Restaurant,Next Week,Monday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
383,Butlers Wharf Chophouse Restaurant,Next Week,Tuesday,0.0,0.0,1.0,0.0,1.0,-1.0,-1.0
384,Butlers Wharf Chophouse Restaurant,Next Week,Wednesday,0.0,2.0,0.0,-2.0,-1.0,0.0,1.0
382,Butlers Wharf Chophouse Restaurant,Next Week,Thursday,3.0,0.0,0.0,3.0,3.0,3.0,3.0
379,Butlers Wharf Chophouse Restaurant,Next Week,Friday,4.0,2.0,0.0,2.0,1.0,4.0,4.0
380,Butlers Wharf Chophouse Restaurant,Next Week,Saturday,-2.0,6.0,0.0,-8.0,-1.3333333333333333,-2.0,-2.0
381,Butlers Wharf Chophouse Restaurant,Next Week,Sunday,0.0,2.0,0.0,-2.0,-1.0,0.0,1.0
84,Butlers Wharf Chophouse Restaurant,Next Week,Full Week,5.0,12.0,1.0,-7.0,-0.5833333333333334,4.0,4.0
1729,Butlers Wharf Chophouse Restaurant,Two Weeks,Monday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
401,Butlers Wharf Chophouse Restaurant,Two Weeks,Tuesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
402,Butlers Wharf Chophouse Restaurant,Two Weeks,Wednesday,5.0,0.0,0.0,5.0,5.0,5.0,5.0
400,Butlers Wharf Chophouse Restaurant,Two Weeks,Thursday,0.0,6.0,0.0,-6.0,-1.0,0.0,1.0
397,Butlers Wharf Chophouse Restaurant,Two Weeks,Friday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
398,Butlers Wharf Chophouse Restaurant,Two Weeks,Saturday,0.0,4.0,4.0,-4.0,-1.0,-4.0,-1.0
399,Butlers Wharf Chophouse Restaurant,Two Weeks,Sunday,3.0,6.0,0.0,-3.0,-0.5,3.0,3.0
89,Butlers Wharf Chophouse Restaurant,Two Weeks,Full Week,8.0,16.0,4.0,-8.0,-0.5,4.0,1.0
1728,Butlers Wharf Chophouse Restaurant,Three Weeks,Monday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
395,Butlers Wharf Chophouse Restaurant,Three Weeks,Tuesday,0.0,2.0,5.0,-2.0,-1.0,-5.0,-1.0
396,Butlers Wharf Chophouse Restaurant,Three Weeks,Wednesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
394,Butlers Wharf Chophouse Restaurant,Three Weeks,Thursday,6.0,0.0,0.0,6.0,6.0,6.0,6.0
391,Butlers Wharf Chophouse Restaurant,Three Weeks,Friday,3.0,8.0,0.0,-5.0,-0.625,3.0,3.0
392,Butlers Wharf Chophouse Restaurant,Three Weeks,Saturday,0.0,12.0,2.0,-12.0,-1.0,-2.0,-1.0
393,Butlers Wharf Chophouse Restaurant,Three Weeks,Sunday,2.0,0.0,0.0,2.0,2.0,2.0,2.0
88,Butlers Wharf Chophouse Restaurant,Three Weeks,Full Week,11.0,22.0,7.0,-11.0,-0.5,4.0,0.5714285714285714
1264,Butlers Wharf Chophouse Restaurant,Four Weeks,Tuesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1265,Butlers Wharf Chophouse Restaurant,Four Weeks,Wednesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1263,Butlers Wharf Chophouse Restaurant,Four Weeks,Thursday,0.0,2.0,0.0,-2.0,-1.0,0.0,1.0
377,Butlers Wharf Chophouse Restaurant,Four Weeks,Friday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
378,Butlers Wharf Chophouse Restaurant,Four Weeks,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1720,Butlers Wharf Chophouse Restaurant,Four Weeks,Sunday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
83,Butlers Wharf Chophouse Restaurant,Four Weeks,Full Week,0.0,2.0,0.0,-2.0,-1.0,0.0,1.0
1718,Butlers Wharf Chophouse Restaurant,Five Weeks,Tuesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1719,Butlers Wharf Chophouse Restaurant,Five Weeks,Wednesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
374,Butlers Wharf Chophouse Restaurant,Five Weeks,Friday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
375,Butlers Wharf Chophouse Restaurant,Five Weeks,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
376,Butlers Wharf Chophouse Restaurant,Five Weeks,Sunday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
82,Butlers Wharf Chophouse Restaurant,Five Weeks,Full Week,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1726,Butlers Wharf Chophouse Restaurant,Six Weeks,Tuesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1725,Butlers Wharf Chophouse Restaurant,Six Weeks,Thursday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1723,Butlers Wharf Chophouse Restaurant,Six Weeks,Friday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1724,Butlers Wharf Chophouse Restaurant,Six Weeks,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1266,Butlers Wharf Chophouse Restaurant,Six Weeks,Sunday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
86,Butlers Wharf Chophouse Restaurant,Six Weeks,Full Week,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1722,Butlers Wharf Chophouse Restaurant,Seven Weeks,Tuesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
85,Butlers Wharf Chophouse Restaurant,Seven Weeks,Full Week,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1717,Butlers Wharf Chophouse Restaurant,Eight Weeks,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
81,Butlers Wharf Chophouse Restaurant,Eight Weeks,Full Week,0.0,0.0,0.0,0.0,1.0,0.0,1.0
418,Cantina del Ponte,This Week,Tuesday,4.0,0.0,0.0,4.0,4.0,4.0,4.0
419,Cantina del Ponte,This Week,Wednesday,11.0,0.0,0.0,11.0,11.0,11.0,11.0
417,Cantina del Ponte,This Week,Thursday,0.0,3.0,0.0,-3.0,-1.0,0.0,1.0
414,Cantina del Ponte,This Week,Friday,10.0,16.0,0.0,-6.0,-0.375,10.0,10.0
415,Cantina del Ponte,This Week,Saturday,9.0,10.0,0.0,-1.0,-0.1,9.0,9.0
416,Cantina del Ponte,This Week,Sunday,0.0,5.0,0.0,-5.0,-1.0,0.0,1.0
94,Cantina del Ponte,This Week,Full Week,34.0,34.0,0.0,0.0,0.029411764705882353,34.0,34.0
412,Cantina del Ponte,Next Week,Tuesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
413,Cantina del Ponte,Next Week,Wednesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
411,Cantina del Ponte,Next Week,Thursday,0.0,1.0,0.0,-1.0,-1.0,0.0,1.0
409,Cantina del Ponte,Next Week,Friday,7.0,8.0,0.0,-1.0,-0.125,7.0,7.0
410,Cantina del Ponte,Next Week,Saturday,2.0,6.0,0.0,-4.0,-0.6666666666666666,2.0,2.0
1270,Cantina del Ponte,Next Week,Sunday,0.0,7.0,0.0,-7.0,-1.0,0.0,1.0
92,Cantina del Ponte,Next Week,Full Week,9.0,22.0,0.0,-13.0,-0.5909090909090909,9.0,9.0
426,Cantina del Ponte,Two Weeks,Tuesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1274,Cantina del Ponte,Two Weeks,Wednesday,0.0,-5.0,0.0,5.0,-1.0,0.0,1.0
425,Cantina del Ponte,Two Weeks,Thursday,0.0,2.0,0.0,-2.0,-1.0,0.0,1.0
423,Cantina del Ponte,Two Weeks,Friday,0.0,1.0,0.0,-1.0,-1.0,0.0,1.0
424,Cantina del Ponte,Two Weeks,Saturday,0.0,4.0,0.0,-4.0,-1.0,0.0,1.0
96,Cantina del Ponte,Two Weeks,Full Week,0.0,2.0,0.0,-2.0,-1.0,0.0,1.0
1273,Cantina del Ponte,Three Weeks,Tuesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
422,Cantina del Ponte,Three Weeks,Wednesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
421,Cantina del Ponte,Three Weeks,Thursday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
420,Cantina del Ponte,Three Weeks,Friday,0.0,-6.0,0.0,6.0,-1.0,0.0,1.0
1272,Cantina del Ponte,Three Weeks,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
95,Cantina del Ponte,Three Weeks,Full Week,0.0,-6.0,0.0,6.0,-1.0,0.0,1.0
1269,Cantina del Ponte,Four Weeks,Wednesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1268,Cantina del Ponte,Four Weeks,Friday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
408,Cantina del Ponte,Four Weeks,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
91,Cantina del Ponte,Four Weeks,Full Week,0.0,0.0,0.0,0.0,1.0,0.0,1.0
407,Cantina del Ponte,Five Weeks,Friday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1267,Cantina del Ponte,Five Weeks,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
90,Cantina del Ponte,Five Weeks,Full Week,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1271,Cantina del Ponte,Six Weeks,Friday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
93,Cantina del Ponte,Six Weeks,Full Week,0.0,0.0,0.0,0.0,1.0,0.0,1.0
450,Coq d'Argent,This Week,Monday,4.0,0.0,6.0,4.0,4.0,-2.0,-0.3333333333333333
454,Coq d'Argent,This Week,Tuesday,-11.0,0.0,10.0,-11.0,-11.0,-21.0,-2.1
455,Coq d'Argent,This Week,Wednesday,-3.0,10.0,4.0,-13.0,-1.3,-7.0,-1.75
453,Coq d'Argent,This Week,Thursday,11.0,9.0,0.0,2.0,0.2222222222222222,11.0,11.0
449,Coq d'Argent,This Week,Friday,2.0,40.0,3.0,-38.0,-0.95,-1.0,-0.3333333333333333
451,Coq d'Argent,This Week,Saturday,15.0,16.0,8.0,-1.0,-0.0625,7.0,0.875
452,Coq d'Argent,This Week,Sunday,0.0,17.0,3.0,-17.0,-1.0,-3.0,-1.0
103,Coq d'Argent,This Week,Full Week,18.0,92.0,34.0,-74.0,-0.8043478260869565,-16.0,-0.47058823529411764
441,Coq d'Argent,Next Week,Monday,2.0,1.0,0.0,1.0,1.0,2.0,2.0
445,Coq d'Argent,Next Week,Tuesday,2.0,12.0,2.0,-10.0,-0.8333333333333334,0.0,0.5
446,Coq d'Argent,Next Week,Wednesday,4.0,12.0,-4.0,-8.0,-0.6666666666666666,8.0,-2.0
444,Coq d'Argent,Next Week,Thursday,8.0,0.0,0.0,8.0,8.0,8.0,8.0
440,Coq d'Argent,Next Week,Friday,12.0,4.0,2.0,8.0,2.0,10.0,5.0
442,Coq d'Argent,Next Week,Saturday,-2.0,12.0,0.0,-14.0,-1.1666666666666667,-2.0,-2.0
443,Coq d'Argent,Next Week,Sunday,2.0,10.0,0.0,-8.0,-0.8,2.0,2.0
100,Coq d'Argent,Next Week,Full Week,28.0,51.0,0.0,-23.0,-0.45098039215686275,28.0,28.0
462,Coq d'Argent,Two Weeks,Monday,18.0,2.0,8.0,16.0,8.0,10.0,1.25
466,Coq d'Argent,Two Weeks,Tuesday,10.0,15.0,2.0,-5.0,-0.3333333333333333,8.0,4.0
467,Coq d'Argent,Two Weeks,Wednesday,-6.0,0.0,0.0,-6.0,-6.0,-6.0,-6.0
465,Coq d'Argent,Two Weeks,Thursday,0.0,8.0,0.0,-8.0,-1.0,0.0,1.0
1283,Coq d'Argent,Two Weeks,Friday,0.0,19.0,2.0,-19.0,-1.0,-2.0,-1.0
463,Coq d'Argent,Two Weeks,Saturday,0.0,0.0,8.0,0.0,1.0,-8.0,-1.0
464,Coq d'Argent,Two Weeks,Sunday,2.0,4.0,0.0,-2.0,-0.5,2.0,2.0
105,Coq d'Argent,Two Weeks,Full Week,24.0,48.0,20.0,-24.0,-0.5,4.0,0.2
456,Coq d'Argent,Three Weeks,Monday,0.0,0.0,2.0,0.0,1.0,-2.0,-1.0
460,Coq d'Argent,Three Weeks,Tuesday,3.0,6.0,0.0,-3.0,-0.5,3.0,3.0
461,Coq d'Argent,Three Weeks,Wednesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
459,Coq d'Argent,Three Weeks,Thursday,3.0,0.0,0.0,3.0,3.0,3.0,3.0
1282,Coq d'Argent,Three Weeks,Friday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
457,Coq d'Argent,Three Weeks,Saturday,6.0,0.0,0.0,6.0,6.0,6.0,6.0
458,Coq d'Argent,Three Weeks,Sunday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
104,Coq d'Argent,Three Weeks,Full Week,12.0,6.0,2.0,6.0,1.0,10.0,5.0
1276,Coq d'Argent,Four Weeks,Monday,0.0,6.0,0.0,-6.0,-1.0,0.0,1.0
1278,Coq d'Argent,Four Weeks,Tuesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
439,Coq d'Argent,Four Weeks,Wednesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
438,Coq d'Argent,Four Weeks,Thursday,0.0,6.0,0.0,-6.0,-1.0,0.0,1.0
437,Coq d'Argent,Four Weeks,Friday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1774,Coq d'Argent,Four Weeks,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1277,Coq d'Argent,Four Weeks,Sunday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
99,Coq d'Argent,Four Weeks,Full Week,0.0,12.0,0.0,-12.0,-1.0,0.0,1.0
434,Coq d'Argent,Five Weeks,Monday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
436,Coq d'Argent,Five Weeks,Tuesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1275,Coq d'Argent,Five Weeks,Wednesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
435,Coq d'Argent,Five Weeks,Thursday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
433,Coq d'Argent,Five Weeks,Friday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1772,Coq d'Argent,Five Weeks,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1773,Coq d'Argent,Five Weeks,Sunday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
98,Coq d'Argent,Five Weeks,Full Week,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1280,Coq d'Argent,Six Weeks,Monday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1281,Coq d'Argent,Six Weeks,Tuesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
448,Coq d'Argent,Six Weeks,Wednesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1781,Coq d'Argent,Six Weeks,Thursday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1779,Coq d'Argent,Six Weeks,Friday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
447,Coq d'Argent,Six Weeks,Saturday,4.0,0.0,0.0,4.0,4.0,4.0,4.0
1780,Coq d'Argent,Six Weeks,Sunday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
102,Coq d'Argent,Six Weeks,Full Week,4.0,0.0,0.0,4.0,4.0,4.0,4.0
1776,Coq d'Argent,Seven Weeks,Monday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1778,Coq d'Argent,Seven Weeks,Wednesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1777,Coq d'Argent,Seven Weeks,Thursday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1775,Coq d'Argent,Seven Weeks,Friday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1279,Coq d'Argent,Seven Weeks,Saturday,0.0,0.0,2.0,0.0,1.0,-2.0,-1.0
101,Coq d'Argent,Seven Weeks,Full Week,0.0,0.0,2.0,0.0,1.0,-2.0,-1.0
1767,Coq d'Argent,Eight Weeks,Monday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1771,Coq d'Argent,Eight Weeks,Wednesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1770,Coq d'Argent,Eight Weeks,Thursday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1766,Coq d'Argent,Eight Weeks,Friday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1768,Coq d'Argent,Eight Weeks,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1769,Coq d'Argent,Eight Weeks,Sunday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
97,Coq d'Argent,Eight Weeks,Full Week,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1801,Crafthouse,This Week,Monday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1805,Crafthouse,This Week,Tuesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1806,Crafthouse,This Week,Wednesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1804,Crafthouse,This Week,Thursday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1800,Crafthouse,This Week,Friday,0.0,0.0,4.0,0.0,1.0,-4.0,-1.0
1802,Crafthouse,This Week,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1803,Crafthouse,This Week,Sunday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
112,Crafthouse,This Week,Full Week,0.0,0.0,4.0,0.0,1.0,-4.0,-1.0
1793,Crafthouse,Next Week,Monday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1794,Crafthouse,Next Week,Tuesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
480,Crafthouse,Next Week,Wednesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
479,Crafthouse,Next Week,Thursday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
476,Crafthouse,Next Week,Friday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
477,Crafthouse,Next Week,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
478,Crafthouse,Next Week,Sunday,6.0,0.0,0.0,6.0,6.0,6.0,6.0
109,Crafthouse,Next Week,Full Week,6.0,0.0,0.0,6.0,6.0,6.0,6.0
489,Crafthouse,Two Weeks,Monday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
492,Crafthouse,Two Weeks,Tuesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
493,Crafthouse,Two Weeks,Wednesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
491,Crafthouse,Two Weeks,Thursday,0.0,0.0,3.0,0.0,1.0,-3.0,-1.0
488,Crafthouse,Two Weeks,Friday,0.0,0.0,16.0,0.0,1.0,-16.0,-1.0
1293,Crafthouse,Two Weeks,Saturday,0.0,-1.0,0.0,1.0,-1.0,0.0,1.0
490,Crafthouse,Two Weeks,Sunday,0.0,2.0,0.0,-2.0,-1.0,0.0,1.0
114,Crafthouse,Two Weeks,Full Week,0.0,1.0,19.0,-1.0,-1.0,-19.0,-1.0
483,Crafthouse,Three Weeks,Monday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
486,Crafthouse,Three Weeks,Tuesday,0.0,4.0,14.0,-4.0,-1.0,-14.0,-1.0
487,Crafthouse,Three Weeks,Wednesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
485,Crafthouse,Three Weeks,Thursday,0.0,2.0,0.0,-2.0,-1.0,0.0,1.0
1291,Crafthouse,Three Weeks,Friday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
484,Crafthouse,Three Weeks,Saturday,0.0,0.0,2.0,0.0,1.0,-2.0,-1.0
1292,Crafthouse,Three Weeks,Sunday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
113,Crafthouse,Three Weeks,Full Week,0.0,6.0,16.0,-6.0,-1.0,-16.0,-1.0
473,Crafthouse,Four Weeks,Monday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1288,Crafthouse,Four Weeks,Tuesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1289,Crafthouse,Four Weeks,Wednesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
475,Crafthouse,Four Weeks,Thursday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1791,Crafthouse,Four Weeks,Friday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
474,Crafthouse,Four Weeks,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1792,Crafthouse,Four Weeks,Sunday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
108,Crafthouse,Four Weeks,Full Week,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1285,Crafthouse,Five Weeks,Monday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1287,Crafthouse,Five Weeks,Tuesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1790,Crafthouse,Five Weeks,Wednesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1286,Crafthouse,Five Weeks,Thursday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1789,Crafthouse,Five Weeks,Friday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
472,Crafthouse,Five Weeks,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
107,Crafthouse,Five Weeks,Full Week,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1799,Crafthouse,Six Weeks,Tuesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1798,Crafthouse,Six Weeks,Thursday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1797,Crafthouse,Six Weeks,Friday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1290,Crafthouse,Six Weeks,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
111,Crafthouse,Six Weeks,Full Week,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1796,Crafthouse,Seven Weeks,Monday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
482,Crafthouse,Seven Weeks,Thursday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1795,Crafthouse,Seven Weeks,Friday,0.0,0.0,3.0,0.0,1.0,-3.0,-1.0
481,Crafthouse,Seven Weeks,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
110,Crafthouse,Seven Weeks,Full Week,0.0,0.0,3.0,0.0,1.0,-3.0,-1.0
1788,Crafthouse,Eight Weeks,Tuesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1787,Crafthouse,Eight Weeks,Thursday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1786,Crafthouse,Eight Weeks,Friday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
470,Crafthouse,Eight Weeks,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
471,Crafthouse,Eight Weeks,Sunday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
106,Crafthouse,Eight Weeks,Full Week,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1815,East 59th,This Week,Monday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1819,East 59th,This Week,Tuesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1299,East 59th,This Week,Wednesday,0.0,2.0,0.0,-2.0,-1.0,0.0,1.0
1818,East 59th,This Week,Thursday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
506,East 59th,This Week,Friday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1816,East 59th,This Week,Saturday,0.0,0.0,3.0,0.0,1.0,-3.0,-1.0
1817,East 59th,This Week,Sunday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
121,East 59th,This Week,Full Week,0.0,2.0,3.0,-2.0,-1.0,-3.0,-1.0
1812,East 59th,Next Week,Monday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1813,East 59th,Next Week,Tuesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
505,East 59th,Next Week,Wednesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
504,East 59th,Next Week,Thursday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
501,East 59th,Next Week,Friday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
502,East 59th,Next Week,Saturday,6.0,0.0,2.0,6.0,6.0,4.0,2.0
503,East 59th,Next Week,Sunday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
118,East 59th,Next Week,Full Week,6.0,0.0,2.0,6.0,6.0,4.0,2.0
1823,East 59th,Two Weeks,Monday,0.0,0.0,2.0,0.0,1.0,-2.0,-1.0
512,East 59th,Two Weeks,Tuesday,6.0,0.0,3.0,6.0,6.0,3.0,1.0
513,East 59th,Two Weeks,Wednesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
511,East 59th,Two Weeks,Thursday,0.0,2.0,0.0,-2.0,-1.0,0.0,1.0
1302,East 59th,Two Weeks,Friday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
509,East 59th,Two Weeks,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
510,East 59th,Two Weeks,Sunday,3.0,0.0,0.0,3.0,3.0,3.0,3.0
123,East 59th,Two Weeks,Full Week,9.0,2.0,5.0,7.0,3.5,4.0,0.8
1821,East 59th,Three Weeks,Monday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
508,East 59th,Three Weeks,Tuesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1301,East 59th,Three Weeks,Wednesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
507,East 59th,Three Weeks,Thursday,2.0,0.0,0.0,2.0,2.0,2.0,2.0
1820,East 59th,Three Weeks,Friday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1822,East 59th,Three Weeks,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1300,East 59th,Three Weeks,Sunday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
122,East 59th,Three Weeks,Full Week,2.0,0.0,0.0,2.0,2.0,2.0,2.0
1297,East 59th,Four Weeks,Tuesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1296,East 59th,Four Weeks,Thursday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
499,East 59th,Four Weeks,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
500,East 59th,Four Weeks,Sunday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
117,East 59th,Four Weeks,Full Week,0.0,0.0,0.0,0.0,1.0,0.0,1.0
498,East 59th,Five Weeks,Thursday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1294,East 59th,Five Weeks,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1295,East 59th,Five Weeks,Sunday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
116,East 59th,Five Weeks,Full Week,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1298,East 59th,Six Weeks,Thursday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
120,East 59th,Six Weeks,Full Week,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1814,East 59th,Seven Weeks,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
119,East 59th,Seven Weeks,Full Week,0.0,0.0,0.0,0.0,1.0,0.0,1.0
